date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:08:56	32448/32448	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2011%20Apr%202014%2019:54:40%20GMT	http://nimbletechng.com/wp-content/themes/salient/css/fonts/steadysets.eot?	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/css/fonts/steadysetsd41d.eot	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:57	93916/93916	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Apr%202014%2019:54:40%20GMT	http://nimbletechng.com/wp-content/themes/salient/css/fonts/steadysets.svg	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/css/fonts/steadysets.svg	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:59	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2031%20Oct%202023%2009:08:58%20GMT	http://nimbletechng.com/wp-content/themes/salient/css/img/prettyPhoto/dark_rounded/loader.gif	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/css/img/prettyPhoto/dark_rounded/loader.84.delayed	(from http://nimbletechng.com/wp-content/themes/salient/css/prettyPhoto.css?ver=7.0.1)
10:08:59	32284/32284	---M--	200	added ('OK')	font/ttf	date:Fri,%2011%20Apr%202014%2019:54:38%20GMT	http://nimbletechng.com/wp-content/themes/salient/css/fonts/steadysets.ttf	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/css/fonts/steadysets.ttf	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:08:59	712/712	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:49:47%20GMT	http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/address-book.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/address-book.png	(from http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=4.11.2)
10:09:00	841/841	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:49:47%20GMT	http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/alarm-clock.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/alarm-clock.png	(from http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=4.11.2)
10:09:00	32360/32360	---M--	200	added ('OK')	font/woff	date:Fri,%2011%20Apr%202014%2019:54:38%20GMT	http://nimbletechng.com/wp-content/themes/salient/css/fonts/steadysets.woff	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/css/fonts/steadysets.woff	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
10:09:01	694/694	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:49:47%20GMT	http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/anchor.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/anchor.png	(from http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=4.11.2)
10:09:01	544/544	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:49:47%20GMT	http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/application-image.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/application-image.png	(from http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=4.11.2)
10:09:01	590/590	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:49:47%20GMT	http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/arrow.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/arrow.png	(from http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=4.11.2)
10:09:02	682/682	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:49:47%20GMT	http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/asterisk.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/asterisk.png	(from http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=4.11.2)
10:09:02	705/705	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:49:47%20GMT	http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/auction-hammer.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/auction-hammer.png	(from http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=4.11.2)
10:09:02	674/674	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:49:47%20GMT	http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/balloon.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/balloon.png	(from http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=4.11.2)
10:09:03	717/717	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:49:47%20GMT	http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/balloon-buzz.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/balloon-buzz.png	(from http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=4.11.2)
10:09:03	691/691	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:49:47%20GMT	http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/balloon-facebook.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/balloon-facebook.png	(from http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=4.11.2)
10:09:03	700/700	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:49:47%20GMT	http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/balloon-twitter.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/balloon-twitter.png	(from http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=4.11.2)
10:09:05	648/648	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:49:47%20GMT	http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/battery-full.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/battery-full.png	(from http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=4.11.2)
10:09:05	621/621	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:49:47%20GMT	http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/binocular.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/binocular.png	(from http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=4.11.2)
10:09:05	688/688	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:49:47%20GMT	http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/blue-document-excel.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/blue-document-excel.png	(from http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=4.11.2)
10:09:05	700/700	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:49:47%20GMT	http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/blue-document-image.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/blue-document-image.png	(from http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=4.11.2)
10:09:06	647/647	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:49:47%20GMT	http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/blue-document-music.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/blue-document-music.png	(from http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=4.11.2)
10:09:06	763/763	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:49:47%20GMT	http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/blue-document-office.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/blue-document-office.png	(from http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=4.11.2)
10:09:07	690/690	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:49:47%20GMT	http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/blue-document-pdf.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/blue-document-pdf.png	(from http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=4.11.2)
10:09:07	709/709	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:49:47%20GMT	http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/blue-document-powerpoint.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/blue-document-powerpoint.png	(from http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=4.11.2)
10:09:07	691/691	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:49:47%20GMT	http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/blue-document-word.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/blue-document-word.png	(from http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=4.11.2)
10:09:08	635/635	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:49:47%20GMT	http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/bookmark.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/bookmark.png	(from http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=4.11.2)
10:09:08	590/590	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:49:47%20GMT	http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/camcorder.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/camcorder.png	(from http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=4.11.2)
10:09:09	635/635	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:49:47%20GMT	http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/camera.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/camera.png	(from http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=4.11.2)
10:09:09	659/659	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:49:47%20GMT	http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/chart.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/chart.png	(from http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=4.11.2)
10:09:09	1686/1686	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:49:47%20GMT	http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/chart-pie.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/chart-pie.png	(from http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=4.11.2)
10:09:10	706/706	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:49:47%20GMT	http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/clock.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/clock.png	(from http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=4.11.2)
10:09:10	470/470	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:49:47%20GMT	http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/control.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/control.png	(from http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=4.11.2)
10:09:10	606/606	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:49:47%20GMT	http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/fire.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/fire.png	(from http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=4.11.2)
10:09:12	792/792	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:49:47%20GMT	http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/heart.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/heart.png	(from http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=4.11.2)
10:09:13	505/505	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:49:47%20GMT	http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/mail.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/mail.png	(from http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=4.11.2)
10:09:13	756/756	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:49:47%20GMT	http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/plus-shield.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/plus-shield.png	(from http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=4.11.2)
10:09:13	657/657	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:49:47%20GMT	http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/video.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/icons/video.png	(from http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=4.11.2)
10:09:14	302/302	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:49:51%20GMT	http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/vc/alert.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/plugins/js_composer_salient/assets/vc/alert.png	(from http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=4.11.2)
10:09:14	323/323	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:49:51%20GMT	http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/vc/info.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/plugins/js_composer_salient/assets/vc/info.png	(from http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=4.11.2)
10:09:14	244/244	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:49:51%20GMT	http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/vc/tick.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/plugins/js_composer_salient/assets/vc/tick.png	(from http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=4.11.2)
10:09:15	495/495	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:49:51%20GMT	http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/vc/exclamation.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/plugins/js_composer_salient/assets/vc/exclamation.png	(from http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=4.11.2)
10:09:15	223/223	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:49:47%20GMT	http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/toggle_open.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/toggle_open.png	(from http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=4.11.2)
10:09:15	168/168	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:49:47%20GMT	http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/toggle_close.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/toggle_close.png	(from http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=4.11.2)
10:09:15	198/198	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:49:47%20GMT	http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/flickr.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/plugins/js_composer_salient/assets/images/flickr.png	(from http://nimbletechng.com/wp-content/plugins/js_composer_salient/assets/css/js_composer.min.css?ver=4.11.2)
10:09:18	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2031%20Oct%202023%2009:09:18%20GMT	http://nimbletechng.com/wp-content/themes/salient/img/icons/social/vimeo-header-black.png	C:/Users/Jerry/Desktop/StratEdge%20Solutions/www.nimbletechng.com/nimbletechng.com/wp-content/themes/salient/img/icons/social/vimeo-header-black.png	(from http://nimbletechng.com/wp-content/themes/salient/style.css?ver=7.0.7)
